DATA_CREDITO;ANO_MES_REPASSE;DATA_REPASSE;NOME_MUNICIPIO;DEDUCAO_FUNDEB_ICMS;VALOR_BRUTO_ICMS;VALOR_CREDITADO_ICMS;DEDUCAO_FUNDEB_IPI;VALOR_BRUTO_IPI;VALOR_CREDITADO_IPI;DEDUCAO_FUNDEB_IPVA;VALOR_BRUTO_IPVA;VALOR_CREDITADO_IPVA
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;"COLINAS DO SUL";9695.78;9695.78;0.0;0.0;0.0;0.0;88.51;88.51;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;"CORREGO DO OURO";11015.94;11015.94;0.0;0.0;0.0;0.0;;;
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;"CORUMBA DE GOIAS";12406.300000000001;12406.300000000001;0.0;0.0;0.0;0.0;184.43;184.43;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;CORUMBAIBA;52655.72;52655.72;0.0;0.0;0.0;0.0;1300.52;1300.52;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;CRISTALINA;139039.69;139039.69;0.0;0.0;0.0;0.0;3458.35;3458.35;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;CRISTIANOPOLIS;10623.65;10623.65;0.0;0.0;0.0;0.0;154.65;154.65;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;CRIXAS;47178.090000000004;47178.090000000004;0.0;0.0;0.0;0.0;2050.04;2050.04;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;CROMINIA;8096.610000000001;8096.610000000001;0.0;0.0;0.0;0.0;706.78;706.78;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;CUMARI;11505.34;11505.34;0.0;0.0;0.0;0.0;135.47;135.47;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;DAMIANOPOLIS;6832.7;6832.7;0.0;0.0;0.0;0.0;219.74;219.74;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;DAMOLANDIA;5765.01;5765.01;0.0;0.0;0.0;0.0;105.06;105.06;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;DAVINOPOLIS;29582.73;29582.73;0.0;0.0;0.0;0.0;15.36;15.36;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;DIORAMA;8430.62;8430.62;0.0;0.0;0.0;0.0;146.20000000000002;146.20000000000002;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;"DIVINOPOLIS DE GOIAS";7227.81;7227.81;0.0;0.0;0.0;0.0;257.58;257.58;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;DOVERLANDIA;17763.49;17763.49;0.0;0.0;0.0;0.0;551.54;551.54;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;EDEALINA;18676.27;18676.27;0.0;0.0;0.0;0.0;284.52;284.52;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;EDEIA;52846.44;52846.44;0.0;0.0;0.0;0.0;723.0500000000001;723.0500000000001;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;"ESTRELA DO NORTE";5876.59;5876.59;0.0;0.0;0.0;0.0;18.0;18.0;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;FAINA;14881.34;14881.34;0.0;0.0;0.0;0.0;301.93;301.93;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;"FAZENDA NOVA";10658.14;10658.14;0.0;0.0;0.0;0.0;614.26;614.26;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;FIRMINOPOLIS;13685.800000000001;13685.800000000001;0.0;0.0;0.0;0.0;550.12;550.12;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;"FLORES DE GOIAS";10908.37;10908.37;0.0;0.0;0.0;0.0;48.17;48.17;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;FORMOSA;105892.45;105892.45;0.0;0.0;0.0;0.0;13334.460000000001;13334.460000000001;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;FORMOSO;8328.4;8328.4;0.0;0.0;0.0;0.0;254.56;254.56;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;"GAMELEIRA DE GOIAS";9618.65;9618.65;0.0;0.0;0.0;0.0;516.95;516.95;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;GOIANAPOLIS;20358.47;20358.47;0.0;0.0;0.0;0.0;1150.45;1150.45;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;GOIANDIRA;13010.52;13010.52;0.0;0.0;0.0;0.0;516.75;516.75;0.0
