DATA_CREDITO;ANO_MES_REPASSE;DATA_REPASSE;NOME_MUNICIPIO;DEDUCAO_FUNDEB_ICMS;VALOR_BRUTO_ICMS;VALOR_CREDITADO_ICMS;DEDUCAO_FUNDEB_IPI;VALOR_BRUTO_IPI;VALOR_CREDITADO_IPI;DEDUCAO_FUNDEB_IPVA;VALOR_BRUTO_IPVA;VALOR_CREDITADO_IPVA
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;MINACU;121225.8;606129.08;484903.28;0.0;0.0;0.0;14601.7;54447.340000000004;39845.64
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;MINEIROS;171924.81;859624.15;687699.34;0.0;0.0;0.0;69859.6;199387.38;129527.78
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;MOIPORA;7374.58;36872.99;29498.41;0.0;0.0;0.0;581.88;4233.38;3651.5
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"MONTE ALEGRE DE GOIAS";8686.92;43434.66;34747.74;0.0;0.0;0.0;884.46;3190.1800000000003;2305.7200000000003
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"MONTES CLAROS DE GOIAS";27347.64;136738.08000000002;109390.44;0.0;0.0;0.0;2896.82;6019.38;3122.56
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;MONTIVIDIU;58643.64;293218.22000000003;234574.58000000002;0.0;0.0;0.0;8288.32;20582.0;12293.68
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"MONTIVIDIU DO NORTE";8930.14;44650.73;35720.590000000004;0.0;0.0;0.0;635.88;1323.42;687.54
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;MORRINHOS;90553.04000000001;452765.12;362212.08;0.0;0.0;0.0;32295.72;99423.56;67127.84
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"MORRO AGUDO DE GOIAS";10345.050000000001;51725.08;41380.03;0.0;0.0;0.0;526.02;1905.08;1379.06
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;MOSSAMEDES;14747.54;73737.83;58990.29;0.0;0.0;0.0;2416.0;6331.8;3915.8
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;MOZARLANDIA;41075.73;205378.79;164303.06;0.0;0.0;0.0;6370.42;23684.04;17313.62
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"MUNDO NOVO";15051.4;75256.97;60205.57;0.0;0.0;0.0;1234.6000000000001;3103.44;1868.8400000000001
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"MUNICIPIO NÃO INFORMADO";0.0;0.0;0.0;0.0;0.0;0.0;;;
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;MUTUNOPOLIS;9424.74;47123.47;37698.73;0.0;0.0;0.0;1070.84;2949.7400000000002;1878.9
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;NAZARIO;20798.15;103990.77;83192.62;0.0;0.0;0.0;5040.4400000000005;13442.98;8402.54
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;NEROPOLIS;75504.06;377520.17;302016.11;0.0;0.0;0.0;12285.26;43310.36;31025.100000000002
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;NIQUELANDIA;56057.29;280286.28;224228.99;0.0;0.0;0.0;21825.2;57406.0;35580.8
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"NOVA AMERICA";10214.0;51070.04;40856.04;0.0;0.0;0.0;649.58;5630.46;4980.88
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"NOVA AURORA";10400.52;52002.53;41602.01;0.0;0.0;0.0;1319.3600000000001;4026.4;2707.04
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"NOVA CRIXAS";43897.68;219488.35;175590.67;0.0;0.0;0.0;5641.18;18873.04;13231.86
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"NOVA GLORIA";8334.28;41671.48;33337.2;0.0;0.0;0.0;5317.02;9307.460000000001;3990.44
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"NOVA IGUACU DE GOIAS";6341.64;31708.170000000002;25366.53;0.0;0.0;0.0;828.54;1689.26;860.72
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"NOVA ROMA";11934.25;59671.37;47737.12;0.0;0.0;0.0;1495.84;3273.76;1777.92
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"NOVA VENEZA";14753.26;73766.31;59013.05;0.0;0.0;0.0;3580.88;15919.16;12338.28
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"NOVO BRASIL";9332.4;46662.16;37329.76;0.0;0.0;0.0;1625.3400000000001;4800.34;3175.0
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"NOVO GAMA";19637.73;98188.74;78551.01;0.0;0.0;0.0;7479.28;20178.46;12699.18
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"NOVO PLANALTO";9616.68;48083.340000000004;38466.66;0.0;0.0;0.0;1583.18;5279.56;3696.38
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;ORIZONA;34415.48;172077.27;137661.79;0.0;0.0;0.0;13474.52;32217.46;18742.94
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"OURO VERDE DE GOIAS";12657.98;63289.82;50631.840000000004;0.0;0.0;0.0;755.46;6047.54;5292.08
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;OUVIDOR;59600.94;298004.88;238403.94;0.0;0.0;0.0;3865.96;11274.5;7408.54
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"PADRE BERNARDO";27918.4;139591.97;111673.57;0.0;0.0;0.0;3369.08;13137.34;9768.26
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"PALESTINA DE GOIAS";11993.26;59966.090000000004;47972.83;0.0;0.0;0.0;387.82;2398.18;2010.3600000000001
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"PALMEIRAS DE GOIAS";80385.97;401930.06;321544.09;0.0;0.0;0.0;20291.38;51828.22;31536.84
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;PALMELO;5680.29;28401.48;22721.19;0.0;0.0;0.0;769.72;1292.02;522.3
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;PALMINOPOLIS;17664.010000000002;88320.21;70656.2;0.0;0.0;0.0;1507.6000000000001;6776.6;5269.0
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;PANAMA;10608.31;53041.630000000005;42433.32;0.0;0.0;0.0;1358.8600000000001;4805.2;3446.34
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;PARANAIGUARA;29768.14;148840.72;119072.58;0.0;0.0;0.0;4942.56;14429.74;9487.18
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;PARAUNA;73743.73;368718.46;294974.73;0.0;0.0;0.0;7651.16;21471.16;13820.0
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;PEROLANDIA;37912.72;189563.6;151650.88;0.0;0.0;0.0;932.9200000000001;2571.68;1638.76
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"PETROLINA DE GOIAS";13105.710000000001;65528.560000000005;52422.85;0.0;0.0;0.0;3649.88;6865.52;3215.64
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"PILAR DE GOIAS";25660.59;128302.75;102642.16;0.0;0.0;0.0;511.52000000000004;2743.58;2232.06
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;PIRACANJUBA;43349.18;216746.07;173396.89;0.0;0.0;0.0;17089.72;35384.28;18294.56
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;PIRANHAS;24351.670000000002;121758.41;97406.74;0.0;0.0;0.0;7691.96;15559.74;7867.78
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;PIRENOPOLIS;20930.99;104654.99;83724.0;0.0;0.0;0.0;13888.64;33668.54;19779.9
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"PIRES DO RIO";55104.15;275520.91000000003;220416.76;0.0;0.0;0.0;24498.02;83135.66;58637.64
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;PLANALTINA;31802.8;159013.85;127211.05;0.0;0.0;0.0;6948.5;26180.06;19231.56
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;PONTALINA;29834.23;149171.26;119337.03;0.0;0.0;0.0;14047.2;34398.9;20351.7
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;PORANGATU;41054.46;205272.27000000002;164217.81;0.0;0.0;0.0;33203.72;101170.04000000001;67966.32
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;PORTEIRAO;19995.22;99975.90000000001;79980.68000000001;0.0;0.0;0.0;800.8000000000001;5669.8;4869.0
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;PORTELANDIA;17281.24;86406.24;69125.0;0.0;0.0;0.0;2130.86;3767.28;1636.42
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;POSSE;21895.32;109476.51000000001;87581.19;0.0;0.0;0.0;18520.420000000002;54132.66;35612.24
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"PROFESSOR JAMIL";7226.67;36133.42;28906.75;0.0;0.0;0.0;2526.12;4578.64;2052.52
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;QUIRINOPOLIS;131139.78;655698.74;524558.96;0.0;0.0;0.0;36089.020000000004;106104.22;70015.2
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;RIALMA;16464.36;82321.90000000001;65857.54000000001;0.0;0.0;0.0;6408.84;22015.3;15606.460000000001
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;RIANAPOLIS;10627.37;53136.630000000005;42509.26;0.0;0.0;0.0;1208.24;6070.82;4862.58
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"RIO QUENTE";15793.84;78969.19;63175.35;0.0;0.0;0.0;2859.38;5509.66;2650.28
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"RIO VERDE";596370.24;2981851.36;2385481.12;0.0;0.0;0.0;193327.26;611192.76;417865.5
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;RUBIATABA;33380.15;166900.96;133520.81;0.0;0.0;0.0;8780.16;34873.88;26093.72
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;SANCLERLANDIA;14289.53;71447.67;57158.14;0.0;0.0;0.0;6414.360000000001;17598.02;11183.66
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"SANTA BARBARA DE GOIAS";8337.77;41688.81;33351.04;0.0;0.0;0.0;3344.92;9372.44;6027.52
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"SANTA CRUZ DE GOIAS";14825.85;74129.26;59303.41;0.0;0.0;0.0;606.38;972.08;365.7
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"SANTA FE DE GOIAS";27475.74;137378.73;109902.99;0.0;0.0;0.0;2212.56;9172.82;6960.26
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"SANTA HELENA DE GOIAS";74130.55;370652.69;296522.14;0.0;0.0;0.0;26086.98;70762.18000000001;44675.200000000004
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"SANTA ISABEL";9351.08;46755.340000000004;37404.26;0.0;0.0;0.0;1789.3400000000001;2930.58;1141.24
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"SANTA RITA DO ARAGUAIA";14471.39;72356.99;57885.6;0.0;0.0;0.0;4895.4400000000005;12380.18;7484.74
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"SANTA RITA DO NOVO DESTINO";10620.78;53103.87;42483.090000000004;0.0;0.0;0.0;472.90000000000003;2223.08;1750.18
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"SANTA ROSA DE GOIAS";11172.47;55862.42;44689.950000000004;0.0;0.0;0.0;1114.16;3179.36;2065.2
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"SANTA TEREZA DE GOIAS";11844.35;59221.64;47377.29;0.0;0.0;0.0;1228.84;3814.0;2585.16
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"SANTA TEREZINHA DE GOIAS";10566.300000000001;52831.35;42265.05;0.0;0.0;0.0;3534.46;13754.68;10220.22
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"SANTO ANTONIO DA BARRA";18119.75;90598.69;72478.94;0.0;0.0;0.0;851.5600000000001;6636.2;5784.64
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"SANTO ANTONIO DE GOIAS";8792.6;43963.020000000004;35170.42;0.0;0.0;0.0;3291.88;8886.74;5594.86
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"SANTO ANTONIO DO DESCOBERTO";19303.31;96516.59;77213.28;0.0;0.0;0.0;4904.46;8328.56;3424.1
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"SAO DOMINGOS";17909.53;89547.77;71638.24;0.0;0.0;0.0;1570.6200000000001;8290.28;6719.66
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"SAO FRANCISCO DE GOIAS";11154.6;55773.04;44618.44;0.0;0.0;0.0;1339.5;4779.82;3440.32
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"SAO JOAO D'ALIANCA";19393.37;96966.81;77573.44;0.0;0.0;0.0;2463.7000000000003;5691.58;3227.88
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"SAO JOAO DA PARAUNA";9170.84;45854.200000000004;36683.36;0.0;0.0;0.0;2019.96;2658.48;638.52
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"SAO LUIS DE MONTES BELOS";37585.29;187926.56;150341.27;0.0;0.0;0.0;26392.920000000002;80068.64;53675.72
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"SAO LUIZ DO NORTE";17774.15;88870.47;71096.32;0.0;0.0;0.0;1491.98;3561.62;2069.64
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"SAO MIGUEL DO ARAGUAIA";40040.55;200202.63;160162.08000000002;0.0;0.0;0.0;10559.76;38621.18;28061.420000000002
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"SAO MIGUEL DO PASSA QUATRO";10839.08;54195.57;43356.49;0.0;0.0;0.0;1540.76;5406.56;3865.8
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"SAO PATRICIO";11601.6;58008.0;46406.4;0.0;0.0;0.0;745.8000000000001;3227.28;2481.48
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"SAO SIMAO";194655.91;973279.79;778623.88;0.0;0.0;0.0;8306.12;25171.18;16865.06
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"SENADOR CANEDO";500302.62;2501513.08;2001210.46;0.0;0.0;0.0;55609.18;153796.88;98187.7
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;SERRANOPOLIS;41944.4;209722.17;167777.77;0.0;0.0;0.0;2103.94;10698.68;8594.74
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;SILVANIA;47193.72;235968.61000000002;188774.89;0.0;0.0;0.0;12501.44;39909.92;27408.48
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;SIMOLANDIA;10096.630000000001;50482.950000000004;40386.32;0.0;0.0;0.0;1914.82;5362.06;3447.2400000000002
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"SITIO D'ABADIA";9639.28;48196.33;38557.05;0.0;0.0;0.0;129.96;1162.46;1032.5
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"TAQUARAL DE GOIAS";8789.08;43945.54;35156.46;0.0;0.0;0.0;3183.58;8425.14;5241.56
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"TERESINA DE GOIAS";9594.6;47972.92;38378.32;0.0;0.0;0.0;74.92;429.68;354.76
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"TEREZOPOLIS DE GOIAS";15152.99;75765.15000000001;60612.16;0.0;0.0;0.0;2877.48;5677.16;2799.68
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"TRES RANCHOS";6275.110000000001;31375.49;25100.38;0.0;0.0;0.0;1447.8;5672.96;4225.16
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;TRINDADE;95236.14;476180.97000000003;380944.83;0.0;0.0;0.0;55314.94;189574.2;134259.26
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;TROMBAS;12312.14;61560.56;49248.42;0.0;0.0;0.0;2501.42;7375.62;4874.2
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;TURVANIA;21012.2;105061.07;84048.87;0.0;0.0;0.0;2939.44;8054.900000000001;5115.46
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;TURVELANDIA;37817.13;189085.78;151268.65;0.0;0.0;0.0;2548.2400000000002;5694.04;3145.8
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;UIRAPURU;8068.5;40342.5;32274.0;0.0;0.0;0.0;138.18;1824.2;1686.02
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;URUACU;39512.38;197561.81;158049.43;0.0;0.0;0.0;21920.34;71726.14;49805.8
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;URUANA;20501.07;102505.29000000001;82004.22;0.0;0.0;0.0;6644.4800000000005;25859.88;19215.4
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;URUTAI;12733.83;63669.05;50935.22;0.0;0.0;0.0;1555.06;6787.9400000000005;5232.88
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"VALPARAISO DE GOIAS";57550.43;287752.18;230201.75;0.0;0.0;0.0;38066.74;107633.56;69566.82
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;VARJAO;8345.73;41728.68;33382.95;0.0;0.0;0.0;2996.2400000000002;5423.6;2427.36
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;VIANOPOLIS;33376.090000000004;166880.62;133504.53;0.0;0.0;0.0;11553.84;31477.780000000002;19923.94
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;VICENTINOPOLIS;30590.78;152953.96;122363.18000000001;0.0;0.0;0.0;8243.56;12932.880000000001;4689.32
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"VILA BOA";9466.97;47334.75;37867.78;0.0;0.0;0.0;270.14;1200.2;930.0600000000001
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"VILA PROPICIO";23103.65;115518.3;92414.65000000001;0.0;0.0;0.0;625.1800000000001;3949.7400000000002;3324.56
2019-06-11T00:00:00.000-03:00;201906;2019-06-11T00:00:00.000-03:00;"ABADIA DE GOIAS";66967.62;334838.13;267870.51;978.135;4890.675;3912.54;10866.86;15770.42;4903.56
2019-06-11T00:00:00.000-03:00;201906;2019-06-11T00:00:00.000-03:00;ABADIANIA;58307.57;291538.03;233230.46;851.6450000000001;4258.225;3406.58;12156.58;20927.66;8771.08
2019-06-11T00:00:00.000-03:00;201906;2019-06-11T00:00:00.000-03:00;ACREUNA;98782.23;493911.06;395128.83;1442.82;7214.1;5771.28;25058.74;32916.86;7858.12
2019-06-11T00:00:00.000-03:00;201906;2019-06-11T00:00:00.000-03:00;ADELANDIA;17252.97;86264.64;69011.67;251.9975;1259.9875;1007.99;2427.06;3115.2200000000003;688.16
2019-06-11T00:00:00.000-03:00;201906;2019-06-11T00:00:00.000-03:00;"AGUA FRIA DE GOIAS";57985.79;289929.01;231943.22;846.945;4234.725;3387.78;1785.6200000000001;2971.02;1185.4
2019-06-11T00:00:00.000-03:00;201906;2019-06-11T00:00:00.000-03:00;"AGUA LIMPA";33687.520000000004;168437.72;134750.2;492.0425;2460.2125;1968.17;1518.28;2524.26;1005.98
2019-06-11T00:00:00.000-03:00;201906;2019-06-11T00:00:00.000-03:00;"AGUAS LINDAS DE GOIAS";118884.44;594422.18;475537.74;1736.4350000000002;8682.175000000001;6945.74;33171.9;48563.36;15391.460000000001
2019-06-11T00:00:00.000-03:00;201906;2019-06-11T00:00:00.000-03:00;ALEXANIA;150577.69;752888.5700000001;602310.88;2199.35;10996.75;8797.4;21563.18;34649.58;13086.4
2019-06-11T00:00:00.000-03:00;201906;2019-06-11T00:00:00.000-03:00;ALOANDIA;18250.81;91253.83;73003.02;266.5725;1332.8625;1066.29;2051.4;3071.62;1020.22
2019-06-11T00:00:00.000-03:00;201906;2019-06-11T00:00:00.000-03:00;"ALTO HORIZONTE";251891.22;1259456.04;1007564.82;3679.145;18395.725;14716.58;8558.4;12752.960000000001;4194.56
2019-06-11T00:00:00.000-03:00;201906;2019-06-11T00:00:00.000-03:00;"ALTO PARAISO DE GOIAS";40054.73;200273.83000000002;160219.1;585.0425;2925.2125;2340.17;5913.12;9918.84;4005.7200000000003
2019-06-11T00:00:00.000-03:00;201906;2019-06-11T00:00:00.000-03:00;"ALVORADA DO NORTE";35884.24;179420.92;143536.68;524.1275;2620.6375000000003;2096.51;5974.08;9735.82;3761.7400000000002
2019-06-11T00:00:00.000-03:00;201906;2019-06-11T00:00:00.000-03:00;AMARALINA;24204.22;121020.99;96816.77;353.52750000000003;1767.6375;1414.1100000000001;791.76;3584.96;2793.2000000000003
2019-06-11T00:00:00.000-03:00;201906;2019-06-11T00:00:00.000-03:00;"AMERICANO DO BRASIL";18660.09;93300.47;74640.38;272.55;1362.75;1090.2;5897.9800000000005;8823.54;2925.56
2019-06-11T00:00:00.000-03:00;201906;2019-06-11T00:00:00.000-03:00;AMORINOPOLIS;23098.74;115493.65000000001;92394.91;337.3825;1686.9125000000001;1349.53;2445.8;3453.04;1007.24
2019-06-11T00:00:00.000-03:00;201906;2019-06-11T00:00:00.000-03:00;ANAPOLIS;2345954.36;1.172977177E7;9383817.41;34265.207500000004;171326.0375;137060.83000000002;859419.9;1128582.9;269163.0
2019-06-11T00:00:00.000-03:00;201906;2019-06-11T00:00:00.000-03:00;ANHANGUERA;14573.32;72866.62;58293.3;212.86;1064.3;851.44;1224.96;1466.08;241.12
2019-06-11T00:00:00.000-03:00;201906;2019-06-11T00:00:00.000-03:00;ANICUNS;75664.63;378323.06;302658.43;1105.165;5525.825;4420.66;25902.920000000002;34109.6;8206.68
2019-06-11T00:00:00.000-03:00;201906;2019-06-11T00:00:00.000-03:00;"APARECIDA DE GOIANIA";1621040.81;8105203.89;6484163.08;23677.06;118385.3;94708.24;887896.96;1179064.2;291167.24
2019-06-11T00:00:00.000-03:00;201906;2019-06-11T00:00:00.000-03:00;"APARECIDA DO RIO DOCE";36444.32;182221.6;145777.28;532.3100000000001;2661.55;2129.2400000000002;4777.62;5408.72;631.1
2019-06-11T00:00:00.000-03:00;201906;2019-06-11T00:00:00.000-03:00;APORE;91140.44;455702.09;364561.65;1331.2050000000002;6656.025000000001;5324.82;4531.12;5412.22;881.1
2019-06-11T00:00:00.000-03:00;201906;2019-06-11T00:00:00.000-03:00;ARACU;18138.91;90694.44;72555.53;264.9375;1324.6875;1059.75;2440.76;3008.98;568.22
2019-06-11T00:00:00.000-03:00;201906;2019-06-11T00:00:00.000-03:00;ARAGARCAS;36656.19;183280.93;146624.74;535.4025;2677.0125000000003;2141.61;29482.0;40669.64;11187.64
2019-06-11T00:00:00.000-03:00;201906;2019-06-11T00:00:00.000-03:00;ARAGOIANIA;28412.72;142063.58000000002;113650.86;414.9975;2074.9875;1659.99;6376.860000000001;10020.04;3643.1800000000003
2019-06-11T00:00:00.000-03:00;201906;2019-06-11T00:00:00.000-03:00;ARAGUAPAZ;49396.42;246982.28;197585.86000000002;721.49;3607.4500000000003;2885.96;7204.400000000001;10396.04;3191.64
2019-06-11T00:00:00.000-03:00;201906;2019-06-11T00:00:00.000-03:00;ARENOPOLIS;40339.56;201697.53;161357.97;589.2025;2946.0125000000003;2356.81;4262.32;8600.44;4338.12
2019-06-11T00:00:00.000-03:00;201906;2019-06-11T00:00:00.000-03:00;ARUANA;63851.4;319257.07;255405.67;932.62;4663.1;3730.48;7711.92;8979.86;1267.94
2019-06-11T00:00:00.000-03:00;201906;2019-06-11T00:00:00.000-03:00;AURILANDIA;24220.78;121103.95;96883.17;353.77;1768.8500000000001;1415.08;3861.98;5546.900000000001;1684.92
2019-06-11T00:00:00.000-03:00;201906;2019-06-11T00:00:00.000-03:00;AVELINOPOLIS;19502.02;97510.24;78008.22;284.8475;1424.2375000000002;1139.39;3351.94;6128.72;2776.78
2019-06-11T00:00:00.000-03:00;201906;2019-06-11T00:00:00.000-03:00;BALIZA;28903.7;144518.52;115614.82;422.17;2110.85;1688.68;1977.32;3181.6;1204.28
2019-06-11T00:00:00.000-03:00;201906;2019-06-11T00:00:00.000-03:00;"BARRO ALTO";211841.02000000002;1059205.26;847364.24;3094.1675;15470.837500000001;12376.67;15334.04;17950.9;2616.86
2019-06-11T00:00:00.000-03:00;201906;2019-06-11T00:00:00.000-03:00;"BELA VISTA DE GOIAS";250354.36000000002;1251771.81;1001417.45;3656.6975;18283.487500000003;14626.79;37268.62;48559.840000000004;11291.22
2019-06-11T00:00:00.000-03:00;201906;2019-06-11T00:00:00.000-03:00;"BOM JARDIM DE GOIAS";39069.23;195346.09;156276.86000000002;570.6475;2853.2375;2282.59;11372.94;13688.06;2315.12
2019-06-11T00:00:00.000-03:00;201906;2019-06-11T00:00:00.000-03:00;"BOM JESUS DE GOIAS";132994.01;664970.08;531976.0700000001;1942.5225;9712.612500000001;7770.09;46541.86;64232.3;17690.44
2019-06-11T00:00:00.000-03:00;201906;2019-06-11T00:00:00.000-03:00;BONFINOPOLIS;32549.88;162749.33000000002;130199.45;475.425;2377.125;1901.7;6959.08;10945.42;3986.34
